dataset_id,source_month,geography,metric,value,source_value,value_status
9603,202505,新竹縣,侵害墳墓屍體,0,-,dash_zero
9603,202505,新竹縣,妨害名譽,38,38,numeric
9603,202505,新竹縣,違反就業服務法,0,-,dash_zero
9603,202505,新竹縣,違反選罷法,0,-,dash_zero
9603,202505,新竹縣,妨害秘密,3,3,numeric
9603,202505,新竹縣,遺棄,0,-,dash_zero
9603,202505,新竹縣,違反貪污治罪條例,0,-,dash_zero
9603,202505,新竹縣,瀆職,1,1,numeric
9603,202505,新竹縣,懲治走私條例,0,-,dash_zero
9603,202505,新竹縣,妨害兵役,0,-,dash_zero
9603,202505,新竹縣,偽造貨幣,0,-,dash_zero
9603,202505,新竹縣,偽造度量衡,0,-,dash_zero
9603,202505,新竹縣,偽證,0,-,dash_zero
9603,202505,新竹縣,誣告,0,-,dash_zero
9603,202505,新竹縣,湮滅證據,0,-,dash_zero
9603,202505,新竹縣,藏匿頂替,0,-,dash_zero
9603,202505,新竹縣,脫逃,0,-,dash_zero
9603,202505,新竹縣,違反槍砲彈藥刀械管制條例,6,6,numeric
9603,202505,新竹縣,其他,59,59,numeric
9603,202505,苗栗縣,總計,1231,1231,numeric
9603,202505,苗栗縣,竊盜,211,211,numeric
9603,202505,苗栗縣,贓物,0,-,dash_zero
9603,202505,苗栗縣,賭博,4,4,numeric
9603,202505,苗栗縣,傷害,45,45,numeric
9603,202505,苗栗縣,詐欺背信,368,368,numeric
9603,202505,苗栗縣,妨害自由,71,71,numeric
9603,202505,苗栗縣,殺人,0,-,dash_zero
9603,202505,苗栗縣,駕駛過失,65,65,numeric
9603,202505,苗栗縣,妨害家庭及婚姻,2,2,numeric
9603,202505,苗栗縣,妨害風化,5,5,numeric
9603,202505,苗栗縣,妨害性自主罪,11,11,numeric
9603,202505,苗栗縣,恐嚇取財,4,4,numeric
9603,202505,苗栗縣,擄人勒贖,0,-,dash_zero
9603,202505,苗栗縣,侵占,29,29,numeric
9603,202505,苗栗縣,偽造文書印文,10,10,numeric
9603,202505,苗栗縣,違反毒品危害防制條例,100,100,numeric
9603,202505,苗栗縣,毀棄損壞,30,30,numeric
9603,202505,苗栗縣,妨害公務,1,1,numeric
9603,202505,苗栗縣,妨害電腦使用,50,50,numeric
9603,202505,苗栗縣,強盜搶奪,0,-,dash_zero
9603,202505,苗栗縣,內亂,0,-,dash_zero
9603,202505,苗栗縣,重利,2,2,numeric
9603,202505,苗栗縣,竊佔,2,2,numeric
9603,202505,苗栗縣,偽造有價證券,0,-,dash_zero
9603,202505,苗栗縣,妨害秩序,2,2,numeric
